population,cohort,endpoint,threshold,TP,FP,TN,FN,sensitivity,specificity,PPV,NPV,youden,N,events,non_events,sensitivity_low,sensitivity_high,specificity_low,specificity_high,PPV_low,PPV_high,NPV_low,NPV_high,missed_among_positive,missed_among_positive_low,missed_among_positive_high,missed_per100,missed_per100_low,missed_per100_high,unnecessary_per100,unnecessary_per100_low,unnecessary_per100_high,avoided_negative_per100,avoided_negative_per100_low,avoided_negative_per100_high
Training,Train,Any_LNM,0.892,214,13,299,180,0.5431472081218274,0.9583333333333334,0.9427312775330396,0.6242171189979123,0.5014805414551606,706,394,312,0.49378024859125597,0.5916809300922952,0.9300269837291262,0.9754906169933448,0.9044976062494415,0.9662298663061991,0.5800177112618015,0.6664399982535518,0.45685279187817257,0.4083190699077049,0.5062197514087441,25.495750708215297,22.419410426917725,28.837310957765506,1.8413597733711047,1.0792071591895889,3.124753943656064,42.35127478753541,38.75750637693707,46.027828621750174
Training,Train,Any_LNM,0.894,214,13,299,180,0.5431472081218274,0.9583333333333334,0.9427312775330396,0.6242171189979123,0.5014805414551606,706,394,312,0.49378024859125597,0.5916809300922952,0.9300269837291262,0.9754906169933448,0.9044976062494415,0.9662298663061991,0.5800177112618015,0.6664399982535518,0.45685279187817257,0.4083190699077049,0.5062197514087441,25.495750708215297,22.419410426917725,28.837310957765506,1.8413597733711047,1.0792071591895889,3.124753943656064,42.35127478753541,38.75750637693707,46.027828621750174
Training,Train,Any_LNM,0.896,214,12,300,180,0.5431472081218274,0.9615384615384616,0.9469026548672567,0.625,0.5046856696602888,706,394,312,0.49378024859125597,0.5916809300922952,0.9339861104377456,0.9778637811988684,0.9094981923617396,0.9693684883339566,0.5808589238111603,0.6671562014170203,0.45685279187817257,0.4083190699077049,0.5062197514087441,25.495750708215297,22.419410426917725,28.837310957765506,1.69971671388102,0.9749363274613697,2.9472717198044176,42.492917847025495,38.89679397763024,46.17029407663688
Training,Train,Any_LNM,0.898,214,12,300,180,0.5431472081218274,0.9615384615384616,0.9469026548672567,0.625,0.5046856696602888,706,394,312,0.49378024859125597,0.5916809300922952,0.9339861104377456,0.9778637811988684,0.9094981923617396,0.9693684883339566,0.5808589238111603,0.6671562014170203,0.45685279187817257,0.4083190699077049,0.5062197514087441,25.495750708215297,22.419410426917725,28.837310957765506,1.69971671388102,0.9749363274613697,2.9472717198044176,42.492917847025495,38.89679397763024,46.17029407663688
Training,Train,Any_LNM,0.9,214,12,300,180,0.5431472081218274,0.9615384615384616,0.9469026548672567,0.625,0.5046856696602888,706,394,312,0.49378024859125597,0.5916809300922952,0.9339861104377456,0.9778637811988684,0.9094981923617396,0.9693684883339566,0.5808589238111603,0.6671562014170203,0.45685279187817257,0.4083190699077049,0.5062197514087441,25.495750708215297,22.419410426917725,28.837310957765506,1.69971671388102,0.9749363274613697,2.9472717198044176,42.492917847025495,38.89679397763024,46.17029407663688
Training,Train,Any_LNM,0.902,212,12,300,182,0.5380710659898477,0.9615384615384616,0.9464285714285714,0.6224066390041494,0.4996095275283092,706,394,312,0.48871286767799116,0.5866940546898479,0.9339861104377456,0.9778637811988684,0.9087107356823875,0.9690926326562751,0.5783207014107998,0.6645568831543935,0.4619289340101523,0.413305945310152,0.5112871323220087,25.77903682719547,22.68960813589057,29.13061935995239,1.69971671388102,0.9749363274613697,2.9472717198044176,42.492917847025495,38.89679397763024,46.17029407663688
Training,Train,Any_LNM,0.904,212,10,302,182,0.5380710659898477,0.967948717948718,0.954954954954955,0.6239669421487604,0.5060197839385656,706,394,312,0.48871286767799116,0.5866940546898479,0.9420155478584838,0.9824989256064164,0.9190815701529145,0.9753511927897702,0.5799961179873505,0.6659854357126722,0.4619289340101523,0.413305945310152,0.5112871323220087,25.77903682719547,22.68960813589057,29.13061935995239,1.41643059490085,0.771165175800124,2.587536760305932,42.77620396600567,39.175460262466,46.455133902960846
Training,Train,Any_LNM,0.906,211,10,302,183,0.5355329949238579,0.967948717948718,0.9547511312217195,0.622680412371134,0.5034817128725759,706,394,312,0.4861810749537545,0.5841987192562288,0.9420155478584838,0.9824989256064164,0.918724419522827,0.9752388248639339,0.5787369255145182,0.6646957822739775,0.46446700507614214,0.4158012807437712,0.5138189250462455,25.920679886685555,22.824772717373357,29.277207834049477,1.41643059490085,0.771165175800124,2.587536760305932,42.77620396600567,39.175460262466,46.455133902960846
Training,Train,Any_LNM,0.908,209,10,302,185,0.5304568527918782,0.967948717948718,0.954337899543379,0.6201232032854209,0.4984055707405961,706,394,312,0.4811212779162301,0.5792042599780413,0.9420155478584838,0.9824989256064164,0.9180005785690775,0.9750109869319463,0.5762351877740622,0.6621309850449711,0.46954314720812185,0.42079574002195874,0.5188787220837698,26.203966005665723,23.09523217470895,29.57025448787361,1.41643059490085,0.771165175800124,2.587536760305932,42.77620396600567,39.175460262466,46.455133902960846
Training,Train,Any_LNM,0.91,208,10,302,186,0.5279187817258884,0.967948717948718,0.9541284403669725,0.6188524590163934,0.4958674996746062,706,394,312,0.478593271080044,0.5767051386563715,0.9420155478584838,0.9824989256064164,0.9176338029543054,0.974895488245658,0.5749925670043373,0.6608557900620583,0.4720812182741117,0.4232948613436286,0.5214067289199561,26.345609065155806,23.230526596830632,29.716713121331782,1.41643059490085,0.771165175800124,2.587536760305932,42.77620396600567,39.175460262466,46.455133902960846
Training,Train,Any_LNM,0.912,208,9,303,186,0.5279187817258884,0.9711538461538461,0.9585253456221198,0.6196319018404908,0.4990726278797344,706,394,312,0.478593271080044,0.5767051386563715,0.9460956190332226,0.9847511453458209,0.9230698255675114,0.9780290942760326,0.5758281787080944,0.6615706803082834,0.4720812182741117,0.4232948613436286,0.5214067289199561,26.345609065155806,23.230526596830632,29.716713121331782,1.2747875354107647,0.67209413784628,2.40485474267991,42.91784702549575,39.314838869396866,46.597508351609854
Training,Train,Any_LNM,0.9120108393559097,208,9,303,186,0.5279187817258884,0.9711538461538461,0.9585253456221198,0.6196319018404908,0.4990726278797344,706,394,312,0.478593271080044,0.5767051386563715,0.9460956190332226,0.9847511453458209,0.9230698255675114,0.9780290942760326,0.5758281787080944,0.6615706803082834,0.4720812182741117,0.4232948613436286,0.5214067289199561,26.345609065155806,23.230526596830632,29.716713121331782,1.2747875354107647,0.67209413784628,2.40485474267991,42.91784702549575,39.314838869396866,46.597508351609854
Training,Train,Any_LNM,0.914,206,9,303,188,0.5228426395939086,0.9711538461538461,0.958139534883721,0.6171079429735234,0.4939964857477548,706,394,312,0.47354103520629276,0.5717031182144108,0.9460956190332226,0.9847511453458209,0.9223717802064653,0.9778232790917376,0.573360593170382,0.6590370726882304,0.47715736040609136,0.4282968817855892,0.5264589647937072,26.628895184135974,23.50124371823555,30.009502111086594,1.2747875354107647,0.67209413784628,2.40485474267991,42.91784702549575,39.314838869396866,46.597508351609854
Training,Train,Any_LNM,0.916,206,9,303,188,0.5228426395939086,0.9711538461538461,0.958139534883721,0.6171079429735234,0.4939964857477548,706,394,312,0.47354103520629276,0.5717031182144108,0.9460956190332226,0.9847511453458209,0.9223717802064653,0.9778232790917376,0.573360593170382,0.6590370726882304,0.47715736040609136,0.4282968817855892,0.5264589647937072,26.628895184135974,23.50124371823555,30.009502111086594,1.2747875354107647,0.67209413784628,2.40485474267991,42.91784702549575,39.314838869396866,46.597508351609854
Training,Train,Any_LNM,0.918,204,9,303,190,0.5177664974619289,0.9711538461538461,0.9577464788732394,0.6146044624746451,0.4889203436157752,706,394,312,0.4684938301196257,0.5666960669853658,0.9460956190332226,0.9847511453458209,0.9216609543715258,0.9776135711759396,0.5709144576437984,0.6565222789526554,0.48223350253807107,0.4333039330146341,0.5315061698803742,26.912181303116146,23.772130433366794,30.30212150711509,1.2747875354107647,0.67209413784628,2.40485474267991,42.91784702549575,39.314838869396866,46.597508351609854
Training,Train,Any_LNM,0.92,204,8,304,190,0.5177664974619289,0.9743589743589743,0.9622641509433962,0.6153846153846154,0.4921254718209034,706,394,312,0.4684938301196257,0.5666960669853658,0.9502278273255387,0.9869512279676478,0.9273171118675317,0.9807568099401548,0.5717494670314422,0.6572390954519789,0.48223350253807107,0.4333039330146341,0.5315061698803742,26.912181303116146,23.772130433366794,30.30212150711509,1.13314447592068,0.5752766547320333,2.2199191702142915,43.05949008498583,39.454247735897496,46.739852540689085
Training,Train,Any_LNM,0.922,203,7,305,191,0.5152284263959391,0.9775641025641025,0.9666666666666667,0.6149193548387096,0.49279252896004166,706,394,312,0.4659721121329046,0.5641906568142311,0.9544208873065139,0.9890904589008158,0.9328056080047664,0.9837612779532359,0.5713674073451154,0.6567049103633176,0.4847715736040609,0.43580934318576897,0.5340278878670954,27.053824362606232,23.907636859264386,30.44836813679737,0.9915014164305949,0.481096668211832,2.032346101154627,43.201133144475925,39.59368682540817,46.88216650675828
Training,Train,Any_LNM,0.924,201,7,305,193,0.5101522842639594,0.9775641025641025,0.9663461538461539,0.6124497991967871,0.48771638682806184,706,394,312,0.4609324421444431,0.5591760704869806,0.9544208873065139,0.9890904589008158,0.9321749582440073,0.9836042337988713,0.568955369613089,0.6542226839961028,0.48984771573604063,0.4408239295130194,0.5390675578555569,27.3371104815864,24.17877481546074,30.740736291760744,0.9915014164305949,0.481096668211832,2.032346101154627,43.201133144475925,39.59368682540817,46.88216650675828
Training,Train,Any_LNM,0.926,198,7,305,196,0.5025380710659898,0.9775641025641025,0.9658536585365853,0.6087824351297405,0.48010217363009233,706,394,312,0.45338234563574165,0.5516447825221141,0.9544208873065139,0.9890904589008158,0.9312064750951022,0.9833628880886113,0.5653759347744449,0.6505334326032328,0.49746192893401014,0.4483552174778858,0.5466176543642582,27.762039660056658,24.58579150133539,31.178978772625694,0.9915014164305949,0.481096668211832,2.032346101154627,43.201133144475925,39.59368682540817,46.88216650675828
Training,Train,Any_LNM,0.928,198,7,305,196,0.5025380710659898,0.9775641025641025,0.9658536585365853,0.6087824351297405,0.48010217363009233,706,394,312,0.45338234563574165,0.5516447825221141,0.9544208873065139,0.9890904589008158,0.9312064750951022,0.9833628880886113,0.5653759347744449,0.6505334326032328,0.49746192893401014,0.4483552174778858,0.5466176543642582,27.762039660056658,24.58579150133539,31.178978772625694,0.9915014164305949,0.481096668211832,2.032346101154627,43.201133144475925,39.59368682540817,46.88216650675828
Training,Train,Any_LNM,0.93,197,7,305,197,0.5,0.9775641025641025,0.9656862745098039,0.6075697211155379,0.47756410256410264,706,394,312,0.4508681546693548,0.5491318453306452,0.9544208873065139,0.9890904589008158,0.9308774729447677,0.9832808527236157,0.5641929535472783,0.6493126777463458,0.5,0.4508681546693548,0.5491318453306452,27.90368271954674,24.721545547642855,31.324977781898088,0.9915014164305949,0.481096668211832,2.032346101154627,43.201133144475925,39.59368682540817,46.88216650675828
Training,Train,Any_LNM,0.932,195,7,305,199,0.4949238578680203,0.9775641025641025,0.9653465346534653,0.6051587301587301,0.4724879604321228,706,394,312,0.4458435341093291,0.544102209574959,0.9544208873065139,0.9890904589008158,0.9302099387753963,0.9831143306749305,0.5618420372518865,0.6468845213204529,0.5050761421319797,0.455897790425041,0.554156465890671,28.18696883852691,24.993175225567647,31.61685421513302,0.9915014164305949,0.481096668211832,2.032346101154627,43.201133144475925,39.59368682540817,46.88216650675828
Training,Train,Any_LNM,0.934,194,7,305,200,0.49238578680203043,0.9775641025641025,0.9651741293532339,0.6039603960396039,0.4699498893661329,706,394,312,0.4433331047076859,0.5415855108187464,0.9544208873065139,0.9890904589008158,0.9298713143157704,0.983029819451728,0.5606740367675979,0.645677073543561,0.5076142131979695,0.4584144891812536,0.5566668952923142,28.328611898016998,25.129050486092673,31.762732010187868,0.9915014164305949,0.481096668211832,2.032346101154627,43.201133144475925,39.59368682540817,46.88216650675828
Training,Train,Any_LNM,0.936,191,7,305,203,0.4847715736040609,0.9775641025641025,0.9646464646464646,0.6003937007874016,0.4623356761681634,706,394,312,0.43580934318576897,0.5340278878670954,0.9544208873065139,0.9890904589008158,0.9288354376896331,0.9827711325118655,0.5571994796622359,0.6420809776790131,0.5152284263959391,0.4659721121329046,0.5641906568142311,28.753541076487256,25.536915781444534,32.200125881575616,0.9915014164305949,0.481096668211832,2.032346101154627,43.201133144475925,39.59368682540817,46.88216650675828
Training,Train,Any_LNM,0.9380000000000001,189,7,305,205,0.4796954314720812,0.9775641025641025,0.9642857142857143,0.5980392156862745,0.4572595340361838,706,394,312,0.4307997789737433,0.5289831957634091,0.9544208873065139,0.9890904589008158,0.928127686768788,0.982594247878906,0.5549073290619158,0.639705227561109,0.5203045685279187,0.4710168042365908,0.5692002210262567,29.036827195467424,25.80902381280041,32.491523961379464,0.9915014164305949,0.481096668211832,2.032346101154627,43.201133144475925,39.59368682540817,46.88216650675828
Training,Train,Any_LNM,0.9400000000000001,188,7,305,206,0.47715736040609136,0.9775641025641025,0.9641025641025641,0.5968688845401174,0.4547214629701939,706,394,312,0.4282968817855892,0.5264589647937072,0.9544208873065139,0.9890904589008158,0.9277685070043703,0.982504436442586,0.5537684266387344,0.6385237796392358,0.5228426395939086,0.47354103520629276,0.5717031182144108,29.178470254957507,25.94513666346977,32.63716416628996,0.9915014164305949,0.481096668211832,2.032346101154627,43.201133144475925,39.59368682540817,46.88216650675828
Training,Train,Any_LNM,0.9420000000000001,188,7,305,206,0.47715736040609136,0.9775641025641025,0.9641025641025641,0.5968688845401174,0.4547214629701939,706,394,312,0.4282968817855892,0.5264589647937072,0.9544208873065139,0.9890904589008158,0.9277685070043703,0.982504436442586,0.5537684266387344,0.6385237796392358,0.5228426395939086,0.47354103520629276,0.5717031182144108,29.178470254957507,25.94513666346977,32.63716416628996,0.9915014164305949,0.481096668211832,2.032346101154627,43.201133144475925,39.59368682540817,46.88216650675828
Training,Train,Any_LNM,0.9440000000000001,186,6,306,208,0.4720812182741117,0.9807692307692307,0.96875,0.5953307392996109,0.4528504490433425,706,394,312,0.4232948613436286,0.5214067289199561,0.9586863417126524,0.9911572954088205,0.9335100828038957,0.9856007177585223,0.5523430956675949,0.6369040152593289,0.5279187817258884,0.478593271080044,0.5767051386563715,29.461756373937675,26.217479199514138,32.928327741405326,0.84985835694051,0.3900630866475824,1.841626627139011,43.342776203966004,39.73315610217909,47.02445028556722
Training,Train,Any_LNM,0.9460000000000001,185,6,306,209,0.46954314720812185,0.9807692307692307,0.9685863874345549,0.5941747572815534,0.4503123779773526,706,394,312,0.42079574002195874,0.5188787220837698,0.9586863417126524,0.9911572954088205,0.9331707287133241,0.9855249179084121,0.55121875877511,0.6357362317155829,0.5304568527918782,0.4811212779162301,0.5792042599780413,29.603399433427764,26.353708557671307,33.07385143882803,0.84985835694051,0.3900630866475824,1.841626627139011,43.342776203966004,39.73315610217909,47.02445028556722
Training,Train,Any_LNM,0.9480000000000001,183,6,306,211,0.46446700507614214,0.9807692307692307,0.9682539682539683,0.5918762088974855,0.445236235845373,706,394,312,0.4158012807437712,0.5138189250462455,0.9586863417126524,0.9911572954088205,0.9324815232748387,0.9853708985146912,0.5489839775780765,0.6334131768556395,0.5355329949238579,0.4861810749537545,0.5841987192562288,29.886685552407933,26.626282653024735,33.36478345463433,0.84985835694051,0.3900630866475824,1.841626627139011,43.342776203966004,39.73315610217909,47.02445028556722
Training,Train,Any_LNM,0.9500000000000001,181,6,306,213,0.4593908629441624,0.9807692307692307,0.9679144385026738,0.5895953757225434,0.44016009371339315,706,394,312,0.41081187452784623,0.5087540749464585,0.9586863417126524,0.9911572954088205,0.9317779570159489,0.9852135661122722,0.5467675252001418,0.6311066629137236,0.5406091370558376,0.4912459250535415,0.5891881254721538,30.1699716713881,26.899009544315682,33.65556267450312,0.84985835694051,0.3900630866475824,1.841626627139011,43.342776203966004,39.73315610217909,47.02445028556722
Training,Train,Any_LNM,0.9520000000000001,181,5,307,213,0.4593908629441624,0.9839743589743589,0.9731182795698925,0.5903846153846154,0.44336522191852135,706,394,312,0.41081187452784623,0.5087540749464585,0.963040048273928,0.9931358797616879,0.9386251139873963,0.9884642641353906,0.5476047870437803,0.6318388183012775,0.5406091370558376,0.4912459250535415,0.5891881254721538,30.1699716713881,26.899009544315682,33.65556267450312,0.708215297450425,0.30287556572024776,1.6470610924864797,43.48441926345609,39.87265553126584,47.166703912060335
Training,Train,Any_LNM,0.9540000000000001,178,5,307,216,0.4517766497461929,0.9839743589743589,0.9726775956284153,0.5869980879541109,0.43575100872055184,706,394,312,0.40333726570186457,0.5011472992988724,0.963040048273928,0.9931358797616879,0.93764444316215,0.9882742533195696,0.5443151056764126,0.6284123789898446,0.5482233502538071,0.49885270070112764,0.5966627342981354,30.59490084985836,27.308383710650304,34.091447674908096,0.708215297450425,0.30287556572024776,1.6470610924864797,43.48441926345609,39.87265553126584,47.166703912060335
Training,Train,Any_LNM,0.9549925860214369,178,4,308,216,0.4517766497461929,0.9871794871794872,0.978021978021978,0.5877862595419847,0.43895613692568025,706,394,312,0.40333726570186457,0.5011472992988724,0.9675048557539019,0.9950033631958575,0.9448611628939958,0.9914207685122833,0.5451504493896788,0.6291443098843403,0.5482233502538071,0.49885270070112764,0.5966627342981354,30.59490084985836,27.308383710650304,34.091447674908096,0.56657223796034,0.22054293242507045,1.4476406702017912,43.626062322946176,40.012185078524915,47.308927420381124
Training,Train,Any_LNM,0.9560000000000001,176,4,308,218,0.4467005076142132,0.9871794871794872,0.9777777777777777,0.5855513307984791,0.43387999479370043,706,394,312,0.3983605468067536,0.49606976187827145,0.9675048557539019,0.9950033631958575,0.944263669857449,0.9913250765730094,0.5429802457050749,0.6268818866397957,0.5532994923857868,0.5039302381217285,0.6016394531932463,30.878186968838527,27.581487319927028,34.381850176791104,0.56657223796034,0.22054293242507045,1.4476406702017912,43.626062322946176,40.012185078524915,47.308927420381124
Training,Train,Any_LNM,0.9580000000000001,174,3,309,220,0.4416243654822335,0.9903846153846154,0.9830508474576272,0.5841209829867675,0.4320089808668488,706,394,312,0.39338892898168343,0.49098712338762973,0.9721158923953789,0.9967246174685235,0.9513603346265848,0.9942192969198959,0.541661233448768,0.6253678115451751,0.5583756345177665,0.5090128766123703,0.6066110710183166,31.1614730878187,27.85473959286231,34.67210401501555,0.424929178470255,0.14461726606475453,1.2418132809822413,43.76770538243626,40.15174471060942,47.45112084387649
Training,Train,Any_LNM,0.96,167,3,309,227,0.42385786802030456,0.9903846153846154,0.9823529411764705,0.5764925373134329,0.41424248340491987,706,394,312,0.376028704564354,0.4731574506999675,0.9721158923953789,0.9967246174685235,0.9494077520056105,0.9939805577367452,0.5342632647610759,0.6176331830944342,0.5761421319796954,0.5268425493000325,0.6239712954356461,32.15297450424929,28.812277524103287,35.68683747283364,0.424929178470255,0.14461726606475453,1.2418132809822413,43.76770538243626,40.15174471060942,47.45112084387649
Training,Train,Any_LNM,0.962,165,3,309,229,0.41878172588832485,0.9903846153846154,0.9821428571428571,0.5743494423791822,0.40916634127294027,706,394,312,0.37108028204509125,0.46805161690351826,0.9721158923953789,0.9967246174685235,0.9488207456492024,0.9939086812991391,0.5321870520852594,0.6154576116769381,0.5812182741116751,0.5319483830964817,0.6289197179549086,32.436260623229465,29.08618547876426,35.97643562933239,0.424929178470255,0.14461726606475453,1.2418132809822413,43.76770538243626,40.15174471060942,47.45112084387649
Training,Train,Any_LNM,0.964,163,3,309,231,0.4137055837563452,0.9903846153846154,0.9819277108433735,0.5722222222222222,0.40409019914096067,706,394,312,0.36613707794304784,0.46294056468985,0.9721158923953789,0.9967246174685235,0.9482199589709317,0.993835067587195,0.5301271352595753,0.6132970166414968,0.5862944162436549,0.5370594353101501,0.6338629220569523,32.71954674220963,29.360236354184423,36.26589086507196,0.424929178470255,0.14461726606475453,1.2418132809822413,43.76770538243626,40.15174471060942,47.45112084387649
Training,Train,Any_LNM,0.966,158,3,309,236,0.4010152284263959,0.9903846153846154,0.9813664596273292,0.5669724770642202,0.39139984381101134,706,394,312,0.35380208143504194,0.4501399204085759,0.9721158923953789,0.9967246174685235,0.9466544229682271,0.9936430065067258,0.5250473649892968,0.6079600797413844,0.5989847715736041,0.5498600795914241,0.646197918564958,33.42776203966006,30.04598262158368,36.98890987557204,0.424929178470255,0.14461726606475453,1.2418132809822413,43.76770538243626,40.15174471060942,47.45112084387649
Training,Train,Any_LNM,0.968,156,3,309,238,0.39593908629441626,0.9903846153846154,0.9811320754716981,0.5648994515539305,0.38632370167903174,706,394,312,0.3488773685916628,0.4450103769362434,0.9721158923953789,0.9967246174685235,0.9460013803642149,0.9935627890311809,0.5230429679838772,0.6058507433791075,0.6040609137055838,0.5549896230637568,0.6511226314083374,33.711048158640224,30.320526372126622,37.27787223618883,0.424929178470255,0.14461726606475453,1.2418132809822413,43.76770538243626,40.15174471060942,47.45112084387649
Training,Train,Any_LNM,0.97,155,3,309,239,0.3934010152284264,0.9903846153846154,0.9810126582278481,0.5638686131386861,0.38378563061304183,706,394,312,0.34641701851335693,0.44244359885669315,0.9721158923953789,0.9967246174685235,0.9456688269800894,0.9935219162793524,0.5220465718582226,0.6048014546557559,0.6065989847715736,0.5575564011433068,0.6535829814866431,33.85269121813031,30.457850360166148,37.42230130372916,0.424929178470255,0.14461726606475453,1.2418132809822413,43.76770538243626,40.15174471060942,47.45112084387649
Training,Train,Any_LNM,0.972,151,2,310,243,0.383248730964467,0.9935897435897436,0.9869281045751634,0.5605786618444847,0.3768384745542106,706,394,312,0.33658909939554044,0.43216300534308577,0.9769324881086602,0.9982403126693854,0.9535960513763885,0.9964078641721229,0.5189354832599942,0.6013860174808019,0.616751269035533,0.5678369946569142,0.6634109006044595,34.419263456090654,31.007491271664637,37.999672614550136,0.28328611898017,0.07772167860206841,1.0269558128650615,43.90934844192634,40.291334394964835,47.59328421510094
Training,Train,Any_LNM,0.974,150,2,310,244,0.38071065989847713,0.9935897435897436,0.9868421052631579,0.5595667870036101,0.3743004034882207,706,394,312,0.3341355138895504,0.42958946269122006,0.9769324881086602,0.9982403126693854,0.9532989189754386,0.9963841828125377,0.5179582050791369,0.600354980426163,0.6192893401015228,0.57041053730878,0.6658644861104497,34.56090651558073,31.144987226840083,38.14392971495455,0.28328611898017,0.07772167860206841,1.0269558128650615,43.90934844192634,40.291334394964835,47.59328421510094
Training,Train,Any_LNM,0.976,144,2,310,250,0.36548223350253806,0.9935897435897436,0.9863013698630136,0.5535714285714286,0.35907197709228167,706,394,312,0.31944291462414687,0.4141192930094877,0.9769324881086602,0.9982403126693854,0.9514330288265526,0.9962352675020522,0.5121719036231446,0.5942409879111058,0.6345177664974619,0.5858807069905123,0.6805570853758531,35.41076487252124,31.97067549629116,39.008759778982665,0.28328611898017,0.07772167860206841,1.0269558128650615,43.90934844192634,40.291334394964835,47.59328421510094
Training,Train,Any_LNM,0.978,140,2,310,254,0.3553299492385787,0.9935897435897436,0.9859154929577465,0.549645390070922,0.34891969282832225,706,394,312,0.30967580917247756,0.40377788582973334,0.9769324881086602,0.9982403126693854,0.950104008650974,0.9961289837772294,0.5083865091917695,0.5902325668374834,0.6446700507614214,0.5962221141702667,0.6903241908275225,35.977337110481585,32.52180610956891,39.58464138802439,0.28328611898017,0.07772167860206841,1.0269558128650615,43.90934844192634,40.291334394964835,47.59328421510094
Training,Train,Any_LNM,0.98,136,2,310,258,0.34517766497461927,0.9935897435897436,0.9855072463768116,0.545774647887324,0.3387674085643628,706,394,312,0.2999315485854751,0.393413633785312,0.9769324881086602,0.9982403126693854,0.9487002113566643,0.9960165245970549,0.5046573007419691,0.5862769944160618,0.6548223350253807,0.606586366214688,0.700068451414525,36.54390934844193,33.073467531204685,40.159992188708074,0.28328611898017,0.07772167860206841,1.0269558128650615,43.90934844192634,40.291334394964835,47.59328421510094
Training,Train,Any_LNM,0.982,130,2,310,264,0.3299492385786802,0.9935897435897436,0.9848484848484849,0.5400696864111498,0.3235389821684238,706,394,312,0.2853590063134693,0.377823407110182,0.9769324881086602,0.9982403126693854,0.9464398960595944,0.9958350258326641,0.49916608524390005,0.5804405253545858,0.6700507614213198,0.622176592889818,0.7146409936865308,37.39376770538244,33.901943404454244,41.022034648937705,0.28328611898017,0.07772167860206841,1.0269558128650615,43.90934844192634,40.291334394964835,47.59328421510094
Training,Train,Any_LNM,0.984,121,2,310,273,0.30710659898477155,0.9935897435897436,0.983739837398374,0.5317324185248714,0.3006963425745153,706,394,312,0.26360243180693294,0.3543358281960148,0.9769324881086602,0.9982403126693854,0.9426495637343935,0.9955294914925021,0.49115206660070254,0.5718973302063237,0.6928934010152284,0.6456641718039853,0.736397568193067,38.668555240793204,35.14683828054084,42.3129172730699,0.28328611898017,0.07772167860206841,1.0269558128650615,43.90934844192634,40.291334394964835,47.59328421510094
Training,Train,Any_LNM,0.986,114,2,310,280,0.2893401015228426,0.9935897435897436,0.9827586206896551,0.5254237288135594,0.28292984511258634,706,394,312,0.2467695108862865,0.33597885201166955,0.9769324881086602,0.9982403126693854,0.9393090758931745,0.9952589867968294,0.48509643530995283,0.5654220988112196,0.7106598984771574,0.6640211479883305,0.7532304891137136,39.6600566572238,36.116871158897204,43.31515578377259,0.28328611898017,0.07772167860206841,1.0269558128650615,43.90934844192634,40.291334394964835,47.59328421510094
Training,Train,Any_LNM,0.988,109,2,310,285,0.2766497461928934,0.9935897435897436,0.9819819819819819,0.5210084033613446,0.270239489782637,706,394,312,0.2347960357137186,0.3228166863949577,0.9769324881086602,0.9982403126693854,0.9366744471572399,0.995044821291472,0.48086249732779585,0.560884779237245,0.7233502538071066,0.6771833136050422,0.7652039642862813,40.36827195467422,36.81069311088808,44.03009910968105,0.28328611898017,0.07772167860206841,1.0269558128650615,43.90934844192634,40.291334394964835,47.59328421510094
Training,Train,Any_LNM,0.99,105,2,310,289,0.26649746192893403,0.9935897435897436,0.9813084112149533,0.5175292153589316,0.2600872055186776,706,394,312,0.22524857820011548,0.3122556312771372,0.9769324881086602,0.9982403126693854,0.9343961469302772,0.9948590351638246,0.47752869524743524,0.5573063342495094,0.733502538071066,0.6877443687228629,0.7747514217998847,40.934844192634564,37.366310132345085,44.60149431054351,0.28328611898017,0.07772167860206841,1.0269558128650615,43.90934844192634,40.291334394964835,47.59328421510094
Training,Train,Any_LNM,0.992,98,2,310,296,0.24873096446700507,0.9935897435897436,0.98,0.5115511551155115,0.24232070805674866,706,394,312,0.2086107370821727,0.2937035752900883,0.9769324881086602,0.9982403126693854,0.929988209271456,0.9944980324498376,0.47180544932615726,0.5511513368967293,0.751269035532995,0.7062964247099118,0.7913892629178273,41.92634560906516,38.33982622244345,45.6002496095042,0.28328611898017,0.07772167860206841,1.0269558128650615,43.90934844192634,40.291334394964835,47.59328421510094
Training,Train,Any_LNM,0.994,86,1,311,308,0.2182741116751269,0.9967948717948718,0.9885057471264368,0.5024232633279483,0.2150689834699988,706,394,312,0.1803131129838942,0.26167566149409527,0.9820710997555753,0.9994339919366135,0.9377280216427621,0.9979680922624077,0.46314162971186146,0.5416750053362939,0.7817258883248731,0.7383243385059048,0.8196868870161058,43.626062322946176,40.012185078524915,47.308927420381124,0.141643059490085,0.02500785532291209,0.7979165805643522,44.05099150141643,40.430954099824916,47.73541756582072
Training,Train,Any_LNM,0.996,69,1,311,325,0.1751269035532995,0.9967948717948718,0.9857142857142858,0.4889937106918239,0.1719217753481712,706,394,312,0.14078466032731196,0.21574293546712642,0.9820710997555753,0.9994339919366135,0.9234181286879168,0.9974737535421097,0.4503271325301967,0.527792447239136,0.8248730964467005,0.7842570645328737,0.859215339672688,46.03399433427762,42.38876617553123,49.72214826823254,0.141643059490085,0.02500785532291209,0.7979165805643522,44.05099150141643,40.430954099824916,47.73541756582072
